,iyear,imonth,iday,country_txt,index,country,region,latitude,longitude,nperps,guncertain1,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propvalue,ransompaidus,no_of_events,date
60,2008,3,23,Georgia,4409,74,7,42.165295,43.773138,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-9,0.0,0.0,1,2008-03-23
61,2008,5,16,Georgia,9483,148,14,84.42792800000001,87.953713,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-8,0.0,0.0,2,2008-05-16
62,2008,5,29,Georgia,9627,148,14,84.395211,87.83927299999999,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-8,0.0,0.0,2,2008-05-29
63,2008,6,20,Georgia,4939,74,7,43.00732,40.989151,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,1,2008-06-20
64,2008,6,29,Georgia,9965,148,14,86.01464,81.978302,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,-9,0.0,0.0,2,2008-06-29
65,2008,7,2,Georgia,10024,148,14,85.08466999999999,83.702378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9,0.0,0.0,2,2008-07-02
66,2008,7,3,Georgia,30114,444,42,253.17684999999997,263.926475,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,6,2008-07-03
67,2008,7,6,Georgia,5029,74,7,42.628029,41.735661,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,-9,0.0,0.0,1,2008-07-06
68,2008,7,9,Georgia,5056,74,7,43.067126,41.609606,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,-9,0.0,0.0,1,2008-07-09
69,2008,7,25,Georgia,5134,74,7,42.224159,43.9632,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2008-07-25
70,2008,7,29,Georgia,10317,148,14,84.60407699999999,87.973865,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,2,2008-07-29
71,2008,8,1,Georgia,5167,74,7,42.224159,43.9632,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0.0,0.0,1,2008-08-01
72,2008,8,7,Georgia,10380,148,14,84.29075800000001,88.08509000000001,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,2,0.0,0.0,2,2008-08-07
73,2008,8,17,Georgia,5242,74,7,42.628029,41.735661,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,-9,0.0,0.0,1,2008-08-17
74,2008,9,25,Georgia,5343,74,7,42.052387,44.330282000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2008-09-25
75,2008,10,18,Georgia,5394,74,7,41.981361,44.109539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2008-10-18
76,2008,11,17,Georgia,5531,74,7,42.169724,44.110118,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,1,0.0,0.0,1,2008-11-17
77,2008,11,23,Georgia,5560,74,7,41.709981,44.792998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2008-11-23
78,2008,12,10,Georgia,5601,74,7,42.195426,43.9785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2008-12-10
79,2008,12,19,Georgia,5635,74,7,42.167992,43.957303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2008-12-19
80,2009,1,25,Georgia,5770,74,7,42.628029,41.735661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2009-01-25
81,2009,2,10,Georgia,5830,74,7,42.086989,44.094577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9,0.0,0.0,1,2009-02-10
82,2009,3,13,Georgia,5945,74,7,41.709981,44.792998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2009-03-13
83,2009,3,22,Georgia,5988,74,7,41.709981,44.792998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2009-03-22
84,2009,3,29,Georgia,12024,148,14,84.84135699999999,85.51301000000001,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,2,0.0,0.0,2,2009-03-29
85,2009,5,5,Georgia,6166,74,7,42.507664,44.076153999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2009-05-05
86,2009,5,13,Georgia,6202,74,7,42.628029,41.735661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2009-05-13
87,2009,5,25,Georgia,6251,74,7,41.709981,44.792998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2009-05-25
88,2009,5,28,Georgia,6268,74,7,41.981361,44.109539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2009-05-28
89,2009,5,29,Georgia,6269,74,7,42.212463,44.436139000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2009-05-29
90,2009,6,1,Georgia,6297,74,7,42.497582,41.811052000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2009-06-01
91,2009,6,10,Georgia,6329,74,7,42.502066,41.861007,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,1,2009-06-10
92,2009,6,20,Georgia,6362,74,7,41.709981,44.792998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2009-06-20
93,2009,6,21,Georgia,6370,74,7,42.715902,41.987860999999995,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,1,2009-06-21
94,2009,6,27,Georgia,6408,74,7,42.715902,41.987860999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2009-06-27
95,2009,7,30,Georgia,6584,74,7,41.709981,44.792998,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1,0.0,0.0,1,2009-07-30
96,2009,8,9,Georgia,6631,74,7,43.00732,40.989151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2009-08-09
97,2009,8,12,Georgia,13325,148,14,86.316429,81.24297,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,1,0.0,0.0,2,2009-08-12
98,2009,8,26,Georgia,6744,74,7,42.224159,43.9632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2009-08-26
99,2009,9,6,Georgia,6789,74,7,42.450829999999996,41.788319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2009-09-06
100,2009,9,15,Georgia,6839,74,7,42.502066,41.861007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2009-09-15
101,2009,10,13,Georgia,6973,74,7,42.118292,43.699484000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2009-10-13
102,2009,10,21,Georgia,7016,74,7,42.268768,42.061797999999996,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2009-10-21
103,2010,1,29,Georgia,7418,74,7,42.581387,41.806926000000004,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0,0.0,0.0,1,2010-01-29
104,2010,3,27,Georgia,7667,74,7,42.115346,44.24208,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-9,0.0,0.0,1,2010-03-27
105,2010,7,1,Georgia,8074,74,7,42.426836,41.62898,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1,2010-07-01
106,2010,9,23,Georgia,8604,74,7,43.100215000000006,40.63256,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-9,0.0,0.0,1,2010-09-23
