,iyear,imonth,iday,country_txt,index,country,region,latitude,longitude,nperps,guncertain1,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propvalue,ransompaidus,no_of_events,date
160,2014,8,12,Ukraine,23113,214,9,47.920556,37.674721999999996,0.0,0.0,13.0,0.0,1.0,13.0,0.0,0.0,1,0.0,0.0,1,2014-08-12
161,2014,8,14,Ukraine,69483,642,27,142.86483900000002,114.15295799999998,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,-8,0.0,0.0,3,2014-08-14
162,2014,8,15,Ukraine,23177,214,9,44.952007,34.102847,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2014-08-15
163,2014,8,16,Ukraine,23190,214,9,47.927848,38.802147999999995,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0.0,0.0,1,2014-08-16
164,2014,8,17,Ukraine,46387,428,18,96.12476600000001,78.483222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8,0.0,0.0,2,2014-08-17
165,2014,8,18,Ukraine,69627,642,27,144.187353,115.521683,0.0,1.0,17.0,0.0,0.0,7.0,0.0,0.0,-8,0.0,0.0,3,2014-08-18
166,2014,8,19,Ukraine,46451,428,18,95.94160600000001,75.99759499999999,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,-8,0.0,0.0,2,2014-08-19
167,2014,8,20,Ukraine,46492,428,18,97.10928,78.625677,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,2,2014-08-20
168,2014,8,21,Ukraine,23262,214,9,48.563641,39.311984,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2014-08-21
169,2014,8,22,Ukraine,23265,214,9,48.565698,39.319904,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2014-08-22
170,2014,8,23,Ukraine,93162,856,36,193.954219,151.005888,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,4,2014-08-23
171,2014,8,24,Ukraine,46612,428,18,96.508479,77.305763,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,2,2014-08-24
172,2014,8,25,Ukraine,256551,2354,99,526.879089,414.36452,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-30,0.0,0.0,11,2014-08-25
173,2014,8,26,Ukraine,23365,214,9,47.119068,38.066851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9,0.0,0.0,1,2014-08-26
174,2014,8,27,Ukraine,93450,856,36,191.80329099999997,153.427921,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,4,2014-08-27
175,2014,8,28,Ukraine,23373,214,9,51.498457,31.288386,9.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0,0.0,0.0,1,2014-08-28
176,2014,8,30,Ukraine,46783,428,18,96.031237,75.606138,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-8,0.0,0.0,2,2014-08-30
177,2014,8,31,Ukraine,46808,428,18,95.014314,75.743596,0.0,0.0,87.0,0.0,0.0,7.0,0.0,0.0,2,0.0,0.0,2,2014-08-31
178,2014,9,1,Ukraine,23426,214,9,48.406215,39.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9,0.0,0.0,1,2014-09-01
179,2014,9,2,Ukraine,23435,214,9,49.047934999999995,39.111871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9,0.0,0.0,1,2014-09-02
180,2014,9,4,Ukraine,70390,642,27,143.199321,113.42472899999999,0.0,0.0,8.0,0.0,0.0,9.0,0.0,0.0,-8,0.0,0.0,3,2014-09-04
181,2014,9,6,Ukraine,46983,428,18,95.170547,75.30189,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-9,0.0,0.0,2,2014-09-06
182,2014,9,7,Ukraine,70518,642,27,141.327405,112.65135,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,3,0.0,0.0,3,2014-09-07
183,2014,9,8,Ukraine,47039,428,18,97.046212,73.78862000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8,0.0,0.0,2,2014-09-08
184,2014,9,9,Ukraine,117735,1070,45,241.37046599999996,190.79097000000002,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,5,0.0,0.0,5,2014-09-09
185,2014,9,11,Ukraine,23578,214,9,48.012655,37.802783000000005,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1,0.0,0.0,1,2014-09-11
186,2014,9,12,Ukraine,23583,214,9,48.068788,37.742007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2014-09-12
187,2014,9,13,Ukraine,94474,856,36,191.538481,150.818576,200.0,0.0,3.0,0.0,0.0,11.0,0.0,0.0,-16,0.0,0.0,4,2014-09-13
188,2014,9,14,Ukraine,47336,428,18,96.057973,75.5248,0.0,0.0,6.0,0.0,0.0,15.0,0.0,0.0,2,0.0,0.0,2,2014-09-14
189,2014,9,16,Ukraine,23696,214,9,48.890592,36.309391999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2014-09-16
190,2014,9,17,Ukraine,71139,642,27,146.109652,112.293374,1.0,0.0,12.0,0.0,0.0,16.0,0.0,1.0,2,0.0,0.0,3,2014-09-17
191,2014,9,19,Ukraine,71219,642,27,144.141354,113.519855,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,-27,0.0,0.0,3,2014-09-19
192,2014,9,20,Ukraine,95025,856,36,190.997773,151.936171,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-18,0.0,0.0,4,2014-09-20
193,2014,9,22,Ukraine,261630,2354,99,527.85082,415.87965999999994,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-4,0.0,0.0,11,2014-09-22
194,2014,9,24,Ukraine,71474,642,27,145.40923700000002,116.031936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9,0.0,0.0,3,2014-09-24
195,2014,9,25,Ukraine,47698,428,18,94.288142,75.270749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,2014-09-25
196,2014,9,26,Ukraine,23874,214,9,48.734404,39.235110999999996,0.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,1,0.0,0.0,1,2014-09-26
197,2014,9,27,Ukraine,549585,4922,207,1107.834839,878.621276,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,-144,0.0,0.0,23,2014-09-27
198,2014,9,28,Ukraine,47846,428,18,94.688216,75.222163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9,0.0,0.0,2,2014-09-28
199,2014,9,29,Ukraine,119654,1070,45,241.095805,190.733052,0.0,0.0,21.0,0.0,11.0,35.0,0.0,23.0,2,0.0,0.0,5,2014-09-29
200,2014,9,30,Ukraine,47890,428,18,96.683483,76.343152,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,2,2014-09-30
201,2014,10,1,Ukraine,47919,428,18,96.00183999999999,75.553015,0.0,0.0,10.0,0.0,0.0,9.0,0.0,0.0,2,0.0,0.0,2,2014-10-01
202,2014,10,2,Ukraine,71982,642,27,144.07913100000002,113.334003,0.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,-7,0.0,0.0,3,2014-10-02
203,2014,10,3,Ukraine,24005,214,9,48.070199,37.741883,0.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,-9,0.0,0.0,1,2014-10-03
204,2014,10,5,Ukraine,96111,856,36,195.01266800000002,156.342399,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,-36,0.0,0.0,4,2014-10-05
205,2014,10,6,Ukraine,96174,856,36,194.081543,153.92712,0.0,0.0,5.0,0.0,0.0,14.0,0.0,0.0,-26,0.0,0.0,4,2014-10-06
206,2014,10,7,Ukraine,216549,1926,81,437.789809,346.878462,0.0,0.0,5.0,0.0,4.0,1.0,0.0,0.0,-72,0.0,0.0,9,2014-10-07
207,2014,10,8,Ukraine,192660,1712,72,386.918748,306.881321,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,-62,0.0,0.0,8,2014-10-08
208,2014,10,9,Ukraine,24097,214,9,48.749623,39.259545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2014-10-09
209,2014,10,10,Ukraine,24129,214,9,47.747214,37.6786,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2014-10-10
210,2014,10,11,Ukraine,193063,1712,72,384.7756539999999,304.02459300000004,0.0,0.0,4.0,0.0,0.0,11.0,0.0,0.0,-52,0.0,0.0,8,2014-10-11
211,2014,10,12,Ukraine,72498,642,27,144.20870399999998,113.224953,0.0,0.0,2.0,0.0,1.0,4.0,0.0,4.0,-27,0.0,0.0,3,2014-10-12
212,2014,10,13,Ukraine,120973,1070,45,237.850799,189.22214599999998,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-8,0.0,0.0,5,2014-10-13
213,2014,10,14,Ukraine,242085,2140,90,432.77212,338.89364100000006,0.0,0.0,14.0,0.0,0.0,24.0,0.0,0.0,6,0.0,0.0,10,2014-10-14
214,2014,10,15,Ukraine,145371,1284,54,288.556354,229.634971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6,2014-10-15
215,2014,10,16,Ukraine,412339,3638,153,820.26205,650.879579,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,-40,0.0,0.0,17,2014-10-16
216,2014,10,17,Ukraine,145613,1284,54,290.498739,215.7839,0.0,0.0,6.0,0.0,6.0,2.0,0.0,0.0,-36,0.0,0.0,6,2014-10-17
217,2014,10,18,Ukraine,24284,214,9,47.971346999999994,37.716881,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2014-10-18
218,2014,10,19,Ukraine,72915,642,27,146.898054,114.334795,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,2014-10-19
219,2014,10,20,Ukraine,194502,1712,72,389.385846,300.65427999999997,0.0,0.0,14.0,0.0,14.0,1.0,0.0,0.0,-7,0.0,0.0,8,2014-10-20
220,2014,10,21,Ukraine,48665,428,18,96.137016,75.48541800000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,2014-10-21
221,2014,10,22,Ukraine,97372,856,36,193.224815,152.798498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8,0.0,0.0,4,2014-10-22
222,2014,10,23,Ukraine,24358,214,9,48.334353,38.396259,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,0.0,0.0,1,2014-10-23
223,2014,10,26,Ukraine,24407,214,9,48.676596999999994,38.915647,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2014-10-26
224,2014,10,27,Ukraine,195519,1712,72,385.221615,303.585976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,8,2014-10-27
225,2014,10,28,Ukraine,268972,2354,99,531.063166,420.0052749999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,11,2014-10-28
226,2014,10,29,Ukraine,48947,428,18,94.846896,74.887101,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,-9,0.0,0.0,2,2014-10-29
227,2014,10,30,Ukraine,48965,428,18,97.01563200000001,76.58941899999999,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2,0.0,0.0,2,2014-10-30
228,2014,10,31,Ukraine,24514,214,9,48.04392,37.785568,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-9,0.0,0.0,1,2014-10-31
229,2014,11,1,Ukraine,343343,2996,126,677.684993,535.338437,0.0,0.0,9.0,0.0,0.0,17.0,0.0,0.0,-126,0.0,0.0,14,2014-11-01
230,2014,11,2,Ukraine,98165,856,36,191.440917,152.273575,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,-17,0.0,0.0,4,2014-11-02
231,2014,11,3,Ukraine,73687,642,27,145.057376,115.05395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27,0.0,0.0,3,2014-11-03
232,2014,11,4,Ukraine,172016,1498,63,337.825261,268.898052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36,0.0,0.0,7,2014-11-04
233,2014,11,5,Ukraine,122890,1070,45,241.30492100000004,191.130562,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,-17,0.0,0.0,5,2014-11-05
234,2014,11,6,Ukraine,73798,642,27,144.215347,113.199987,200.0,0.0,201.0,0.0,200.0,2.0,0.0,0.0,-27,0.0,0.0,3,2014-11-06
235,2014,11,7,Ukraine,24613,214,9,48.748090999999995,38.868629999999996,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0,0.0,0.0,1,2014-11-07
236,2014,11,8,Ukraine,49271,428,18,98.84494600000001,76.071348,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1,0.0,0.0,2,2014-11-08
237,2014,11,9,Ukraine,73943,642,27,148.178366,111.227405,1.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,-7,0.0,0.0,3,2014-11-09
238,2014,11,10,Ukraine,49340,428,18,95.914574,75.32727,0.0,0.0,16.0,0.0,9.0,9.0,0.0,0.0,-18,0.0,0.0,2,2014-11-10
239,2014,11,11,Ukraine,49363,428,18,96.296111,76.57155399999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18,0.0,0.0,2,2014-11-11
240,2014,11,12,Ukraine,98824,856,36,194.32943300000002,154.144399,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,-36,0.0,0.0,4,2014-11-12
241,2014,11,13,Ukraine,49449,428,18,96.37633500000001,75.769072,20.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,-9,0.0,0.0,2,2014-11-13
242,2014,11,14,Ukraine,74244,642,27,145.580768,115.505053,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,-27,0.0,0.0,3,2014-11-14
243,2014,11,16,Ukraine,74376,642,27,145.453219,115.757401,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,-18,0.0,0.0,3,2014-11-16
244,2014,11,17,Ukraine,49599,428,18,94.83849000000001,75.613816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18,0.0,0.0,2,2014-11-17
245,2014,11,18,Ukraine,198552,1712,72,388.029022,309.995098,0.0,0.0,4.0,0.0,0.0,9.0,0.0,0.0,-62,0.0,0.0,8,2014-11-18
246,2014,11,20,Ukraine,24845,214,9,47.093297,37.543882,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1,0.0,0.0,1,2014-11-20
247,2014,11,21,Ukraine,99422,856,36,194.71778,157.18399300000002,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-8,0.0,0.0,4,2014-11-21
248,2014,11,23,Ukraine,74676,642,27,145.03516199999999,114.87883799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18,0.0,0.0,3,2014-11-23
249,2014,11,24,Ukraine,149434,1284,54,290.27207,225.392686,0.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,-4,0.0,0.0,6,2014-11-24
250,2014,11,25,Ukraine,124600,1070,45,244.47112600000003,191.767086,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,-25,0.0,0.0,5,2014-11-25
251,2014,11,26,Ukraine,174522,1498,63,338.886291,267.576378,0.0,0.0,4.0,0.0,0.0,16.0,0.0,0.0,-14,0.0,0.0,7,2014-11-26
252,2014,11,27,Ukraine,99863,856,36,194.173992,156.33336400000002,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,2,0.0,0.0,4,2014-11-27
253,2014,11,28,Ukraine,24977,214,9,48.070554,37.743672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9,0.0,0.0,1,2014-11-28
254,2014,11,29,Ukraine,24987,214,9,48.632513,38.381859999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2014-11-29
255,2014,12,2,Ukraine,75082,642,27,145.050787,106.285642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,0.0,0.0,3,2014-12-02
256,2014,12,3,Ukraine,125210,1070,45,235.653434,188.204116,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-45,0.0,0.0,5,2014-12-03
257,2014,12,8,Ukraine,25110,214,9,50.009468,36.252759000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2014-12-08
258,2014,12,9,Ukraine,50233,428,18,96.138564,75.483836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18,0.0,0.0,2,2014-12-09
259,2014,12,10,Ukraine,25141,214,9,46.437665,30.73088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2014-12-10
260,2014,12,15,Ukraine,25205,214,9,48.069282,37.741918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2014-12-15
261,2014,12,16,Ukraine,25223,214,9,49.899366,28.574386999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2014-12-16
262,2014,12,17,Ukraine,25235,214,9,50.447775,30.520952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2014-12-17
263,2014,12,18,Ukraine,151473,1284,54,289.86456499999997,230.704997,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,-9,0.0,0.0,6,2014-12-18
264,2014,12,19,Ukraine,75774,642,27,145.479441,115.735559,0.0,0.0,8.0,0.0,5.0,2.0,0.0,0.0,-9,0.0,0.0,3,2014-12-19
265,2014,12,21,Ukraine,227877,1926,81,432.319619,341.00473400000004,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-72,0.0,0.0,9,2014-12-21
266,2014,12,22,Ukraine,126661,1070,45,244.391597,186.452965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35,0.0,0.0,5,2014-12-22
267,2014,12,23,Ukraine,101384,856,36,190.991963,146.541119,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,-16,0.0,0.0,4,2014-12-23
268,2014,12,24,Ukraine,152211,1284,54,287.15723699999995,220.62642,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-34,0.0,0.0,6,2014-12-24
269,2014,12,25,Ukraine,25379,214,9,49.996728000000004,36.246109999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2014-12-25
270,2014,12,26,Ukraine,25388,214,9,49.83974,24.029717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2014-12-26
271,2014,12,27,Ukraine,152426,1284,54,287.899544,220.97042899999997,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-44,0.0,0.0,6,2014-12-27
272,2014,12,28,Ukraine,76281,642,27,145.42879200000002,106.358587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17,0.0,0.0,3,2014-12-28
273,2014,12,31,Ukraine,25480,214,9,46.971734000000005,32.000598,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2014-12-31
274,2015,1,1,Ukraine,25492,214,9,48.328046,38.507095,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1,0.0,0.0,1,2015-01-01
275,2015,1,3,Ukraine,25516,214,9,46.498405,30.716375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2015-01-03
276,2015,1,4,Ukraine,25536,214,9,46.484609999999996,30.715515000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2015-01-04
277,2015,1,5,Ukraine,76680,642,27,141.958708,100.05487600000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17,0.0,0.0,3,2015-01-05
278,2015,1,9,Ukraine,102528,856,36,193.350596,124.351051,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,4,2015-01-09
279,2015,1,10,Ukraine,25645,214,9,48.771389,38.893889,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2015-01-10
280,2015,1,11,Ukraine,77014,642,27,148.354882,104.57781399999999,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,3,2015-01-11
281,2015,1,12,Ukraine,334048,2782,117,632.2590470000001,506.94807899999995,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,-97,0.0,0.0,13,2015-01-12
282,2015,1,13,Ukraine,77133,642,27,144.277915,114.75554299999999,0.0,0.0,12.0,0.0,0.0,23.0,0.0,0.0,-7,0.0,0.0,3,2015-01-13
283,2015,1,14,Ukraine,437305,3638,153,819.388635,647.148224,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,-133,0.0,0.0,17,2015-01-14
284,2015,1,15,Ukraine,463743,3852,162,872.7317060000001,698.5724879999999,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,-33,0.0,0.0,18,2015-01-15
285,2015,1,16,Ukraine,77364,642,27,143.217669,107.93198100000001,1.0,0.0,13.0,0.0,1.0,11.0,0.0,8.0,-8,0.0,0.0,3,2015-01-16
286,2015,1,17,Ukraine,51623,428,18,96.092719,76.245875,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,2,0.0,0.0,2,2015-01-17
287,2015,1,19,Ukraine,258368,2140,90,482.814043,376.315403,12.0,0.0,13.0,0.0,8.0,80.0,0.0,33.0,-71,0.0,0.0,10,2015-01-19
288,2015,1,20,Ukraine,181014,1498,63,338.98134400000004,269.926173,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,4,0.0,0.0,7,2015-01-20
289,2015,1,21,Ukraine,155254,1284,54,291.498639,232.03734099999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6,0.0,0.0,6,2015-01-21
290,2015,1,22,Ukraine,25893,214,9,47.958573,37.779259,0.0,1.0,13.0,0.0,0.0,20.0,0.0,0.0,1,0.0,0.0,1,2015-01-22
291,2015,1,23,Ukraine,51801,428,18,97.412871,78.768304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,2,2015-01-23
292,2015,1,24,Ukraine,259195,2140,90,483.426654,380.83109199999996,0.0,1.0,140.0,0.0,110.0,185.0,0.0,90.0,10,0.0,0.0,10,2015-01-24
293,2015,1,26,Ukraine,51933,428,18,97.45521099999999,78.75788299999999,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-18,0.0,0.0,2,2015-01-26
294,2015,1,27,Ukraine,51945,428,18,98.91395399999999,68.68097800000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,2,2015-01-27
295,2015,1,28,Ukraine,51955,428,18,96.426218,76.015917,0.0,0.0,8.0,0.0,0.0,13.0,0.0,0.0,-8,0.0,0.0,2,2015-01-28
296,2015,2,1,Ukraine,52123,428,18,97.08712600000001,77.190703,0.0,0.0,22.0,0.0,7.0,55.0,0.0,24.0,-18,0.0,0.0,2,2015-02-01
297,2015,2,6,Ukraine,78384,642,27,139.496322,92.230407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,3,2015-02-06
298,2015,2,8,Ukraine,104634,856,36,193.141431,153.07359300000002,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,-36,0.0,0.0,4,2015-02-08
299,2015,2,9,Ukraine,52324,428,18,98.343502,74.647752,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,-8,0.0,0.0,2,2015-02-09
300,2015,2,10,Ukraine,314259,2568,108,581.6263919999999,437.07204700000005,0.0,0.0,19.0,0.0,0.0,67.0,0.0,0.0,-19,0.0,0.0,12,2015-02-10
301,2015,2,11,Ukraine,235890,1926,81,435.85384300000004,346.831821,0.0,0.0,28.0,0.0,0.0,94.0,0.0,0.0,-41,0.0,0.0,9,2015-02-11
302,2015,2,12,Ukraine,236162,1926,81,436.385268,346.87284,0.0,0.0,2.0,0.0,0.0,21.0,0.0,0.0,-71,0.0,0.0,9,2015-02-12
303,2015,2,13,Ukraine,78771,642,27,145.674581,115.630676,0.0,0.0,30.0,0.0,0.0,10.0,0.0,0.0,3,0.0,0.0,3,2015-02-13
304,2015,2,14,Ukraine,26268,214,9,48.435783,38.220886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2015-02-14
305,2015,2,15,Ukraine,105182,856,36,191.200307,152.36667200000002,0.0,0.0,6.0,0.0,0.0,15.0,0.0,0.0,-26,0.0,0.0,4,2015-02-15
306,2015,2,16,Ukraine,157863,1284,54,290.291052,230.180225,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,-45,0.0,0.0,6,2015-02-16
307,2015,2,17,Ukraine,78969,642,27,143.303098,107.30265600000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,3,2015-02-17
308,2015,2,18,Ukraine,26344,214,9,48.285796999999995,38.545840999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9,0.0,0.0,1,2015-02-18
309,2015,2,19,Ukraine,52715,428,18,94.197021,75.381013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9,0.0,0.0,2,2015-02-19
310,2015,2,20,Ukraine,79083,642,27,143.724637,113.09865300000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18,0.0,0.0,3,2015-02-20
311,2015,2,22,Ukraine,26375,214,9,46.472299,30.754348999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2015-02-22
312,2015,2,23,Ukraine,26385,214,9,47.098999,37.818009,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2015-02-23
313,2015,2,25,Ukraine,26417,214,9,47.958935,37.778527000000004,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1,0.0,0.0,1,2015-02-25
314,2015,2,27,Ukraine,52875,428,18,96.870774,76.378638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18,0.0,0.0,2,2015-02-27
315,2015,2,28,Ukraine,79365,642,27,143.598024,113.751108,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,-9,0.0,0.0,3,2015-02-28
316,2015,3,2,Ukraine,158895,1284,54,289.27372,226.919419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9,0.0,0.0,6,2015-03-02
317,2015,3,3,Ukraine,132485,1070,45,240.7735,189.489394,0.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,0,0.0,0.0,5,2015-03-03
318,2015,3,5,Ukraine,238680,1926,81,431.113668,335.64824300000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,9,2015-03-05
319,2015,3,6,Ukraine,132680,1070,45,241.498348,187.130714,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1,0.0,0.0,5,2015-03-06
320,2015,3,9,Ukraine,239213,1926,81,426.492374,341.00126499999993,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0.0,0.0,9,2015-03-09
321,2015,3,10,Ukraine,345799,2782,117,623.1464759999999,492.2543189999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,13,2015-03-10
