,iyear,imonth,iday,country_txt,index,country,region,latitude,longitude,nperps,guncertain1,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propvalue,ransompaidus,no_of_events,date
47,2000,1,8,Iraq,110,95,10,34.633333,45.3,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-9,0.0,0.0,1,2000-01-08
48,2000,1,24,Iraq,111,95,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-9,0.0,0.0,1,2000-01-24
49,2000,1,25,Iraq,112,95,10,36.192589,44.004622999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2000-01-25
50,2000,5,3,Iraq,117,95,10,37.0925,43.487221999999996,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1,2000-05-03
51,2000,5,17,Iraq,118,95,10,33.303566000000004,44.371773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2000-05-17
52,2000,6,20,Iraq,122,95,10,36.192589,44.004622999999995,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-9,0.0,0.0,1,2000-06-20
53,2000,6,22,Iraq,247,190,20,73.737222,87.568888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,2,2000-06-22
54,2000,6,28,Iraq,125,95,10,0.0,0.0,1.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,-9,0.0,0.0,1,2000-06-28
55,2000,11,14,Iraq,136,95,10,36.192589,44.004622999999995,0.0,0.0,6.0,0.0,0.0,17.0,0.0,0.0,1,0.0,0.0,1,2000-11-14
56,2001,3,16,Iraq,149,95,10,33.303566000000004,44.371773,0.0,0.0,2.0,0.0,0.0,27.0,0.0,0.0,1,0.0,0.0,1,2001-03-16
57,2001,4,4,Iraq,151,95,10,36.860813,42.976459999999996,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,1,0.0,0.0,1,2001-04-04
58,2001,7,11,Iraq,153,95,10,33.303566000000004,44.371773,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,1,2001-07-11
59,2002,2,7,Iraq,166,95,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9,0.0,0.0,1,2002-02-07
60,2002,4,3,Iraq,169,95,10,35.567009000000006,45.385494,2.0,1.0,7.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,1,2002-04-03
61,2002,8,1,Iraq,186,95,10,35.302275,46.035178,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,-9,0.0,0.0,1,2002-08-01
62,2002,8,12,Iraq,190,95,10,35.183333000000005,45.983333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2002-08-12
63,2002,8,31,Iraq,196,95,10,35.183333000000005,45.983333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,1,2002-08-31
64,2002,11,26,Iraq,204,95,10,35.183333000000005,45.983333,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-9,0.0,0.0,1,2002-11-26
65,2003,2,8,Iraq,221,95,10,0.0,0.0,3.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,-9,0.0,0.0,1,2003-02-08
66,2003,2,26,Iraq,231,95,10,35.183333000000005,45.983333,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,-9,0.0,0.0,1,2003-02-26
67,2003,3,13,Iraq,244,95,10,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,1,2003-03-13
68,2003,3,22,Iraq,251,95,10,35.302275,46.035178,1.0,1.0,5.0,0.0,1.0,9.0,0.0,0.0,0,0.0,0.0,1,2003-03-22
69,2003,3,29,Iraq,258,95,10,32.000596,44.330818,1.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1,2003-03-29
70,2003,4,12,Iraq,265,95,10,33.303566000000004,44.371773,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1,0.0,0.0,1,2003-04-12
71,2003,5,1,Iraq,266,95,10,33.349159,43.784199,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,-9,0.0,0.0,1,2003-05-01
72,2003,5,8,Iraq,541,190,20,66.60713200000001,88.743546,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0.0,0.0,2,2003-05-08
73,2003,5,26,Iraq,831,285,30,101.20739300000001,131.368138,2.0,0.0,3.0,2.0,1.0,5.0,4.0,1.0,-8,0.0,0.0,3,2003-05-26
74,2003,5,27,Iraq,279,95,10,33.349159,43.784199,0.0,0.0,4.0,2.0,2.0,9.0,9.0,0.0,0,0.0,0.0,1,2003-05-27
75,2003,7,5,Iraq,288,95,10,33.420947999999996,43.295662,0.0,0.0,7.0,0.0,0.0,40.0,0.0,0.0,0,0.0,0.0,1,2003-07-05
76,2003,7,16,Iraq,1755,570,60,201.50766399999998,264.529409,2.0,0.0,3.0,1.0,0.0,6.0,6.0,0.0,4,0.0,0.0,6,2003-07-16
77,2003,7,19,Iraq,297,95,10,33.303566000000004,44.371773,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,1,0.0,0.0,1,2003-07-19
78,2003,8,7,Iraq,304,95,10,33.303566000000004,44.371773,0.0,1.0,11.0,0.0,0.0,57.0,0.0,0.0,1,0.0,0.0,1,2003-08-07
79,2003,8,19,Iraq,306,95,10,33.303566000000004,44.371773,1.0,0.0,24.0,0.0,1.0,100.0,0.0,0.0,1,0.0,0.0,1,2003-08-19
80,2003,8,29,Iraq,308,95,10,32.000596,44.330818,4.0,0.0,100.0,0.0,0.0,200.0,0.0,0.0,1,0.0,0.0,1,2003-08-29
81,2003,9,6,Iraq,310,95,10,33.74324,44.623825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2003-09-06
82,2003,9,9,Iraq,313,95,10,33.303566000000004,44.371773,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2003-09-09
83,2003,9,10,Iraq,314,95,10,36.192589,44.004622999999995,1.0,1.0,4.0,0.0,1.0,53.0,4.0,0.0,1,0.0,0.0,1,2003-09-10
84,2003,9,14,Iraq,317,95,10,33.349159,43.784199,0.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,1,0.0,0.0,1,2003-09-14
85,2003,9,15,Iraq,318,95,10,33.303566000000004,44.371773,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2003-09-15
86,2003,9,19,Iraq,319,95,10,34.621521,43.668377,0.0,0.0,3.0,3.0,0.0,2.0,2.0,0.0,-9,0.0,0.0,1,2003-09-19
87,2003,9,20,Iraq,320,95,10,33.303566000000004,44.371773,5.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1,0.0,0.0,1,2003-09-20
88,2003,9,22,Iraq,321,95,10,33.303566000000004,44.371773,1.0,0.0,2.0,0.0,1.0,17.0,0.0,0.0,1,0.0,0.0,1,2003-09-22
89,2003,9,24,Iraq,972,285,30,102.96127700000001,131.887116,0.0,0.0,3.0,0.0,0.0,41.0,0.0,0.0,-27,0.0,0.0,3,2003-09-24
90,2003,9,25,Iraq,326,95,10,33.303566000000004,44.371773,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-9,0.0,0.0,1,2003-09-25
91,2003,9,26,Iraq,328,95,10,33.74324,44.623825,0.0,0.0,8.0,0.0,0.0,18.0,0.0,0.0,-9,0.0,0.0,1,2003-09-26
92,2003,9,27,Iraq,329,95,10,33.303566000000004,44.371773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2003-09-27
93,2003,9,29,Iraq,665,190,20,66.73159,87.37183,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,2,0.0,0.0,2,2003-09-29
94,2003,10,7,Iraq,673,190,20,68.755676,88.74723800000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,2003-10-07
95,2003,10,9,Iraq,1358,380,40,137.511352,177.494476,4.0,0.0,10.0,0.0,1.0,46.0,0.0,0.0,2,0.0,0.0,4,2003-10-09
96,2003,10,12,Iraq,342,95,10,33.303566000000004,44.371773,1.0,0.0,7.0,0.0,1.0,35.0,2.0,0.0,1,0.0,0.0,1,2003-10-12
97,2003,10,14,Iraq,343,95,10,33.303566000000004,44.371773,1.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,1,0.0,0.0,1,2003-10-14
98,2003,10,25,Iraq,344,95,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,-9,0.0,0.0,1,2003-10-25
99,2003,10,26,Iraq,345,95,10,33.303566000000004,44.371773,0.0,0.0,1.0,1.0,0.0,15.0,0.0,0.0,1,0.0,0.0,1,2003-10-26
100,2003,10,27,Iraq,1390,380,40,133.21426400000001,177.487092,0.0,0.0,39.0,1.0,4.0,230.0,6.0,0.0,4,0.0,0.0,4,2003-10-27
101,2003,11,1,Iraq,350,95,10,33.349159,43.784199,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2003-11-01
102,2003,11,3,Iraq,707,190,20,70.127494,88.29302000000001,0.0,0.0,1.0,0.0,0.0,16.0,1.0,0.0,1,0.0,0.0,2,2003-11-03
103,2003,11,10,Iraq,717,190,20,71.806255,87.519035,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,2,2003-11-10
104,2003,11,11,Iraq,361,95,10,30.510053999999997,47.778095,0.0,0.0,4.0,0.0,2.0,9.0,0.0,0.0,-9,0.0,0.0,1,2003-11-11
105,2003,11,12,Iraq,362,95,10,31.044371,46.261452,0.0,0.0,27.0,0.0,0.0,80.0,0.0,0.0,1,0.0,0.0,1,2003-11-12
106,2003,11,14,Iraq,363,95,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1,2003-11-14
107,2003,11,17,Iraq,365,95,10,35.45211,44.375465000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2003-11-17
108,2003,11,18,Iraq,733,190,20,69.496155,88.376396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,2003-11-18
109,2003,11,19,Iraq,369,95,10,33.420947999999996,43.295662,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,1,0.0,0.0,1,2003-11-19
110,2003,11,20,Iraq,741,190,20,68.755676,88.74723800000001,2.0,0.0,6.0,0.0,1.0,40.0,0.0,0.0,-8,0.0,0.0,2,2003-11-20
111,2003,11,21,Iraq,1119,285,30,99.91069800000001,133.115319,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,3,2003-11-21
112,2003,11,22,Iraq,751,190,20,67.046806,88.995598,0.0,0.0,18.0,0.0,0.0,30.0,0.0,0.0,-18,0.0,0.0,2,2003-11-22
113,2003,11,25,Iraq,759,190,20,66.60713200000001,88.743546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,2,2003-11-25
114,2003,11,26,Iraq,381,95,10,33.303566000000004,44.371773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2003-11-26
115,2003,11,28,Iraq,383,95,10,36.354145,43.143570000000004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2003-11-28
116,2003,11,29,Iraq,769,190,20,67.940287,88.08385899999999,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,-18,0.0,0.0,2,2003-11-29
117,2003,11,30,Iraq,386,95,10,34.621521,43.668377,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,-9,0.0,0.0,1,2003-11-30
118,2003,12,2,Iraq,387,95,10,34.533753000000004,43.483738,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-9,0.0,0.0,1,2003-12-02
119,2003,12,9,Iraq,394,95,10,33.303566000000004,44.371773,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1,0.0,0.0,1,2003-12-09
120,2003,12,19,Iraq,398,95,10,33.303566000000004,44.371773,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1,0.0,0.0,1,2003-12-19
121,2003,12,20,Iraq,400,95,10,33.634772999999996,44.235244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2003-12-20
122,2003,12,22,Iraq,401,95,10,36.354145,43.143570000000004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2003-12-22
123,2003,12,24,Iraq,403,95,10,36.192589,44.004622999999995,1.0,0.0,4.0,0.0,1.0,101.0,0.0,0.0,1,0.0,0.0,1,2003-12-24
124,2003,12,26,Iraq,811,190,20,69.775093,86.439232,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,2,2003-12-26
125,2003,12,27,Iraq,3284,760,80,269.811859,350.275124,0.0,0.0,28.0,0.0,8.0,173.0,11.0,0.0,-15,0.0,0.0,8,2003-12-27
126,2003,12,28,Iraq,831,190,20,66.652725,88.15597199999999,0.0,0.0,4.0,2.0,0.0,17.0,8.0,0.0,-18,0.0,0.0,2,2003-12-28
127,2003,12,29,Iraq,1254,285,30,108.16040000000001,130.662605,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,2003-12-29
128,2003,12,31,Iraq,420,95,10,33.303566000000004,44.371773,0.0,0.0,5.0,0.0,0.0,35.0,2.0,0.0,1,0.0,0.0,1,2003-12-31
129,2004,1,7,Iraq,853,190,20,68.755676,88.74723800000001,0.0,0.0,3.0,1.0,0.0,34.0,33.0,0.0,1,0.0,0.0,2,2004-01-07
130,2004,1,8,Iraq,428,95,10,33.349159,43.784199,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2004-01-08
131,2004,1,9,Iraq,859,190,20,67.046806,88.995598,3.0,0.0,5.0,0.0,0.0,37.0,0.0,0.0,2,0.0,0.0,2,2004-01-09
132,2004,1,13,Iraq,435,95,10,33.349159,43.784199,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1,0.0,0.0,1,2004-01-13
133,2004,1,14,Iraq,436,95,10,33.74324,44.623825,1.0,0.0,5.0,0.0,1.0,30.0,0.0,0.0,1,0.0,0.0,1,2004-01-14
134,2004,1,15,Iraq,437,95,10,34.621521,43.668377,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,1,2004-01-15
